session_test_id,age,gender,num_mushra,num_spatial,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
param_amb,59,male,zero,two_to_five,b8188471-6bdc-42f7-b3c6-6427b44cb113,two_speakers_anech,Mono,37,142989,
param_amb,59,male,zero,two_to_five,b8188471-6bdc-42f7-b3c6-6427b44cb113,two_speakers_anech,Harpex,100,142989,
param_amb,59,male,zero,two_to_five,b8188471-6bdc-42f7-b3c6-6427b44cb113,two_speakers_anech,Param1,100,142989,
param_amb,59,male,zero,two_to_five,b8188471-6bdc-42f7-b3c6-6427b44cb113,two_speakers_anech,FOA-Amb-Param1,100,142989,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_strongrev",Param1,32,172861,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_strongrev",FOA,62,172861,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_strongrev",reference,100,172861,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_strongrev",Param2,19,172861,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_strongrev",Harpex,69,172861,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_strongrev",Mono,5,172861,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_strongrev",FOA-Amb-Param1,85,172861,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_strongrev",FOA-Amb-Param2,81,172861,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_strongrev,Param1,37,134160,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_strongrev,FOA-Amb-Param1,87,134160,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_strongrev,reference,100,134160,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_strongrev,Harpex,57,134160,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_strongrev,FOA,79,134160,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_strongrev,Mono,1,134160,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_strongrev,Param2,35,134160,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_strongrev,FOA-Amb-Param2,100,134160,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,pink_noise_anech,Harpex,90,146112,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,pink_noise_anech,FOA-Amb-Param2,100,146112,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,pink_noise_anech,FOA-Amb-Param1,52,146112,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,pink_noise_anech,FOA,23,146112,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,pink_noise_anech,Param1,7,146112,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,pink_noise_anech,Mono,5,146112,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,pink_noise_anech,reference,100,146112,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,pink_noise_anech,Param2,100,146112,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_medrev",reference,95,152874,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_medrev",FOA-Amb-Param2,97,152874,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_medrev",FOA,79,152874,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_medrev",Mono,1,152874,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_medrev",Param2,40,152874,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_medrev",Harpex,60,152874,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_medrev",FOA-Amb-Param1,99,152874,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_medrev",Param1,36,152874,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_anech,Param2,100,128333,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_anech,FOA,48,128333,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_anech,FOA-Amb-Param1,80,128333,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_anech,Param1,75,128333,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_anech,FOA-Amb-Param2,100,128333,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_anech,Mono,0,128333,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_anech,reference,100,128333,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_anech,Harpex,37,128333,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_strongrev",Harpex,49,109496,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_strongrev",FOA-Amb-Param1,61,109496,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_strongrev",reference,100,109496,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_strongrev",FOA,29,109496,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_strongrev",FOA-Amb-Param2,67,109496,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_strongrev",Param1,0,109496,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_strongrev",Param2,0,109496,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_strongrev",Mono,0,109496,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_strongrev,FOA-Amb-Param2,60,126033,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_strongrev,FOA-Amb-Param1,82,126033,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_strongrev,Param1,32,126033,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_strongrev,FOA,68,126033,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_strongrev,Mono,1,126033,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_strongrev,Param2,25,126033,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_strongrev,Harpex,46,126033,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_strongrev,reference,100,126033,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_anech,reference,100,81370,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_anech,Param1,100,81370,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_anech,FOA-Amb-Param2,100,81370,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_anech,FOA,65,81370,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_anech,Harpex,90,81370,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_anech,Param2,100,81370,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_anech,FOA-Amb-Param1,100,81370,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_anech,Mono,0,81370,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_medrev",Param1,38,100217,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_medrev",reference,100,100217,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_medrev",FOA,71,100217,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_medrev",FOA-Amb-Param1,86,100217,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_medrev",Harpex,25,100217,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_medrev",FOA-Amb-Param2,84,100217,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_medrev",Mono,0,100217,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_medrev",Param2,42,100217,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_anech",FOA-Amb-Param1,100,87326,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_anech",Mono,3,87326,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_anech",reference,100,87326,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_anech",FOA,53,87326,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_anech",Param2,85,87326,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_anech",Param1,62,87326,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_anech",Harpex,64,87326,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"speech noise_anech",FOA-Amb-Param2,100,87326,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_anech",Param1,10,81275,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_anech",reference,100,81275,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_anech",Mono,1,81275,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_anech",FOA,57,81275,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_anech",FOA-Amb-Param1,7,81275,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_anech",FOA-Amb-Param2,79,81275,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_anech",Param2,93,81275,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,"drums saw_anech",Harpex,62,81275,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_medrev,Param1,58,81285,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_medrev,FOA-Amb-Param2,81,81285,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_medrev,Harpex,88,81285,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_medrev,Mono,0,81285,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_medrev,reference,100,81285,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_medrev,Param2,41,81285,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_medrev,FOA-Amb-Param1,100,81285,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,two_speakers_medrev,FOA,77,81285,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_medrev,Param2,68,103516,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_medrev,Param1,84,103516,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_medrev,reference,100,103516,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_medrev,FOA-Amb-Param2,97,103516,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_medrev,FOA-Amb-Param1,100,103516,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_medrev,Harpex,45,103516,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_medrev,FOA,40,103516,
param_amb,42,male,more_than_five,more_than_five,67569b60-2337-4e5f-a0f9-01956670b574,string_quartet_medrev,Mono,5,103516,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_anech,FOA,48,309260,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_anech,Harpex,70,309260,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_anech,FOA-Amb-Param1,100,309260,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_anech,reference,100,309260,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_anech,Param1,100,309260,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_anech,Mono,0,309260,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_anech,Param2,100,309260,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_anech,FOA-Amb-Param2,100,309260,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_strongrev",Param2,100,337337,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_strongrev",FOA-Amb-Param2,79,337337,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_strongrev",Param1,100,337337,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_strongrev",FOA-Amb-Param1,100,337337,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_strongrev",Mono,0,337337,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_strongrev",reference,82,337337,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_strongrev",FOA,63,337337,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_strongrev",Harpex,49,337337,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_medrev,reference,79,212420,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_medrev,Param2,100,212420,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_medrev,Param1,100,212420,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_medrev,Mono,0,212420,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_medrev,FOA-Amb-Param2,100,212420,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_medrev,Harpex,51,212420,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_medrev,FOA,61,212420,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_medrev,FOA-Amb-Param1,100,212420,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_medrev",reference,100,225507,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_medrev",Mono,0,225507,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_medrev",FOA-Amb-Param2,80,225507,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_medrev",Harpex,70,225507,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_medrev",Param1,50,225507,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_medrev",FOA-Amb-Param1,100,225507,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_medrev",FOA,58,225507,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_medrev",Param2,51,225507,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_anech",FOA-Amb-Param2,100,109834,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_anech",FOA-Amb-Param1,100,109834,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_anech",Param2,100,109834,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_anech",FOA,31,109834,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_anech",Harpex,100,109834,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_anech",Param1,0,109834,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_anech",reference,100,109834,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"drums saw_anech",Mono,0,109834,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_strongrev,FOA-Amb-Param2,100,139523,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_strongrev,Mono,0,139523,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_strongrev,Param1,62,139523,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_strongrev,reference,100,139523,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_strongrev,Harpex,41,139523,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_strongrev,FOA-Amb-Param1,100,139523,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_strongrev,Param2,100,139523,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,string_quartet_strongrev,FOA,100,139523,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_anech,Param1,100,65222,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_anech,reference,100,65222,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_anech,FOA-Amb-Param2,100,65222,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_anech,Mono,0,65222,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_anech,FOA,59,65222,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_anech,FOA-Amb-Param1,100,65222,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_anech,Harpex,100,65222,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_anech,Param2,100,65222,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_strongrev,Harpex,100,117767,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_strongrev,FOA-Amb-Param1,100,117767,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_strongrev,Param1,62,117767,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_strongrev,FOA,100,117767,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_strongrev,Mono,0,117767,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_strongrev,FOA-Amb-Param2,100,117767,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_strongrev,reference,100,117767,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_strongrev,Param2,49,117767,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,pink_noise_anech,FOA-Amb-Param2,100,107575,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,pink_noise_anech,Mono,0,107575,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,pink_noise_anech,Param1,30,107575,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,pink_noise_anech,FOA,50,107575,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,pink_noise_anech,Param2,100,107575,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,pink_noise_anech,FOA-Amb-Param1,62,107575,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,pink_noise_anech,reference,100,107575,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,pink_noise_anech,Harpex,62,107575,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_medrev,FOA,100,101877,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_medrev,FOA-Amb-Param2,100,101877,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_medrev,Mono,0,101877,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_medrev,reference,100,101877,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_medrev,FOA-Amb-Param1,100,101877,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_medrev,Harpex,100,101877,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_medrev,Param2,100,101877,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,two_speakers_medrev,Param1,100,101877,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_anech",Mono,0,171150,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_anech",Harpex,100,171150,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_anech",FOA-Amb-Param2,100,171150,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_anech",reference,100,171150,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_anech",FOA-Amb-Param1,100,171150,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_anech",Param2,100,171150,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_anech",Param1,59,171150,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_anech",FOA,51,171150,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_medrev",FOA-Amb-Param2,100,235638,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_medrev",Param1,100,235638,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_medrev",FOA,70,235638,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_medrev",FOA-Amb-Param1,100,235638,
param_amb,27,male,more_than_five,two_to_five,ab1e25d6-76d7-4002-82f6-fe4e5b742e24,"speech noise_medrev",reference,100,235638,
